,Unnamed: 0,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
2831,2831,8639,62082,72,15,57,0,2,91
2832,2832,23554,31157,100,23,49,0,2,444
2833,2833,4358,86001,109,0,27,2,1,523
2834,2834,2519,52830,67,11,26,0,1,482
2835,2835,5583,32403,71,31,47,0,9,97
2836,2836,23895,98540,98,0,57,0,2,705
2837,2837,2335,22087,61,29,3,2,1,292
2838,2838,13865,53484,70,12,12,0,2,333
2839,2839,4686,58089,118,31,83,0,1,566
2840,2840,3323,70410,83,25,13,0,1,131
2841,2841,5480,58651,71,6,95,0,3,472
2842,2842,3167,47966,92,20,50,0,1,662
2843,2843,11009,51643,283,16,43,0,1,1358
2844,2844,2379,69202,61,33,12,0,1,292
2845,2845,13211,74656,111,0,6,0,2,504
2846,2846,16909,65620,213,16,0,0,4,766
2847,2847,4846,23456,72,31,75,0,9,518
2848,2848,12663,72109,105,24,34,1,2,504
2849,2849,5785,31320,72,30,95,0,5,293
2850,2850,8838,82664,114,24,10,3,9,133
2851,2851,8201,81785,67,12,44,0,2,321
2852,2852,3939,60021,99,12,28,0,1,882
2853,2853,2602,41958,66,15,49,1,1,206
2854,2854,21423,36385,65,9,31,0,2,312
2855,2855,5569,53565,71,27,34,1,6,340
2856,2856,31269,90289,99,4,88,3,2,164
2857,2857,5544,79619,71,3,34,3,6,280
2858,2858,3311,21246,83,19,51,0,1,398
2859,2859,4617,41167,118,16,4,0,1,554
2860,2860,2570,69446,64,23,32,1,1,26
2861,2861,5387,97316,67,13,18,0,7,309
2862,2862,6689,56980,84,33,70,0,7,599
2863,2863,2759,64388,69,20,51,1,1,331
2864,2864,6863,25352,173,10,65,0,1,830
2865,2865,9585,26432,88,19,89,3,2,422
2866,2866,20003,33901,84,11,19,1,2,145
2867,2867,4170,90310,104,9,39,0,1,166
2868,2868,18504,91268,229,32,62,0,5,737
2869,2869,2534,21606,71,21,22,3,1,340
2870,2870,5345,55571,135,4,46,0,1,904
2871,2871,9807,81088,135,7,48,0,4,970
2872,2872,8555,84054,81,6,49,0,2,583
2873,2873,8581,66466,71,20,35,0,2,293
2874,2874,10094,32046,127,28,23,0,4,475
2875,2875,5553,96587,138,31,99,0,1,749
2876,2876,4595,58225,64,16,62,0,6,460
2877,2877,9075,37722,116,8,23,0,8,158
2878,2878,9384,25370,116,21,64,0,3,556
2879,2879,6369,34498,83,30,72,0,7,398
2880,2880,23813,88680,66,5,66,0,2,201
2881,2881,6418,46648,81,8,26,0,7,123
2882,2882,34931,35005,295,14,46,0,2,1416
2883,2883,5811,58643,74,33,58,0,3,329
2884,2884,12655,26149,157,2,17,0,7,753
2885,2885,9384,16809,133,7,42,0,4,957
2886,2886,5332,68931,66,32,30,0,7,309
2887,2887,16468,48534,63,4,52,0,2,685
2888,2888,5479,56005,68,31,30,1,3,326
2889,2889,5666,53907,71,1,52,0,9,189
2890,2890,2462,55079,69,9,68,0,1,427
2891,2891,2719,14030,72,11,3,0,1,345
2892,2892,3832,15192,100,1,7,0,1,480
2893,2893,8596,25785,112,8,22,1,4,537
2894,2894,8370,33409,105,29,17,0,7,553
2895,2895,5182,44820,133,12,62,3,1,336
2896,2896,5206,21594,71,16,23,3,3,340
2897,2897,4969,62365,62,0,99,0,8,297
2898,2898,9764,79839,98,24,11,1,2,705
2899,2899,12731,40870,105,3,56,0,2,504
2900,2900,4078,61594,116,18,86,0,1,835
2901,2901,8417,24285,111,6,10,0,7,1257
2902,2902,7350,69241,93,2,63,0,3,111
2903,2903,7582,64801,64,17,19,0,2,268
2904,2904,2808,55005,70,31,39,1,1,336
2905,2905,9095,37937,116,12,42,0,5,556
2906,2906,17793,54911,118,26,43,0,2,1118
2907,2907,6291,89113,78,18,68,0,8,219
2908,2908,4745,64783,63,23,88,0,3,523
2909,2909,4250,99521,61,17,1,1,7,292
2910,2910,12625,79421,104,32,85,0,2,115
2911,2911,3096,21604,79,14,28,0,1,379
2912,2912,5504,73660,73,18,45,0,5,350
2913,2913,2121,90384,62,11,45,0,1,446
2914,2914,6179,28045,86,12,96,0,8,412
2915,2915,14084,21892,208,22,92,0,3,2270
2916,2916,5224,83389,65,5,57,0,3,209
2917,2917,4729,29414,64,2,32,0,3,71
2918,2918,4731,30686,61,22,45,0,3,19
2919,2919,10129,82382,68,34,31,0,2,326
2920,2920,8054,75531,102,2,13,0,4,489
2921,2921,5267,39722,133,9,62,0,1,638
2922,2922,7325,52920,93,18,95,0,3,1101
2923,2923,2752,81280,68,6,47,0,1,308
2924,2924,18591,14209,62,34,36,0,2,297
2925,2925,2933,43857,83,2,62,0,1,199
2926,2926,4849,36413,61,21,76,0,3,153
2927,2927,6285,65460,172,5,33,0,1,825
2928,2928,4344,95087,63,12,27,0,4,462
2929,2929,7516,31477,94,22,77,0,3,146
2930,2930,2388,53336,65,8,5,0,1,455
2931,2931,4590,28354,118,33,20,0,1,320
2932,2932,5770,98929,83,21,67,0,8,946
2933,2933,27789,33806,89,32,59,0,2,395
2934,2934,7988,58268,67,12,82,0,2,228
2935,2935,8743,99517,109,2,93,0,3,239
2936,2936,8703,61897,72,7,79,0,2,3
2937,2937,15467,77517,129,19,20,0,2,98
2938,2938,21590,62477,183,7,75,0,2,40
2939,2939,3008,80681,74,31,12,0,1,355
2940,2940,8408,84091,105,18,48,0,9,380
2941,2941,9124,99368,113,34,6,0,3,82
2942,2942,7374,41697,110,19,87,4,3,528
2943,2943,2551,79751,63,15,67,0,1,392
2944,2944,10408,20228,101,3,43,1,2,523
2945,2945,2483,75615,65,22,39,1,1,156
2946,2946,5332,68931,66,12,30,0,7,309
2947,2947,9095,37937,116,20,42,0,5,556
2948,2948,8481,67197,74,0,18,0,2,275
2949,2949,7785,44897,99,22,46,1,7,580
2950,2950,5442,25884,69,18,36,3,9,292
2951,2951,9322,70435,116,0,50,0,4,67
2952,2952,7582,64801,64,23,19,0,2,268
2953,2953,2587,27861,65,22,67,0,1,312
2954,2954,4831,23228,64,4,0,1,6,307
2955,2955,3730,75132,93,7,33,2,1,446
2956,2956,7536,69674,62,14,18,1,2,297
2957,2957,3884,58146,114,35,9,0,1,851
2958,2958,2916,85210,74,23,76,0,1,100
2959,2959,5050,25103,69,16,45,0,6,72
2960,2960,3945,42379,105,2,54,0,1,933
2961,2961,6622,80979,84,32,27,2,3,25
2962,2962,17109,87139,213,18,27,0,3,363
2963,2963,2721,22885,73,20,46,0,1,386
2964,2964,9661,65710,135,34,98,2,9,648
2965,2965,6991,19019,186,7,46,0,1,1003
2966,2966,6165,98595,88,12,54,0,6,653
2967,2967,13355,34495,113,27,29,0,2,389
2968,2968,4984,86305,62,1,99,0,5,80
2969,2969,5234,15825,73,7,60,0,3,794
2970,2970,5524,70360,69,0,66,0,8,331
2971,2971,8100,89420,67,3,83,0,2,212
2972,2972,4741,33564,65,2,73,0,8,731
2973,2973,4739,90511,76,28,55,5,3,38
2974,2974,8595,94242,71,35,7,1,2,41
2975,2975,8750,34695,113,1,60,0,5,100
2976,2976,5960,47945,74,32,39,0,3,128
2977,2977,6439,47412,81,10,39,0,7,421
2978,2978,21850,48107,190,6,34,2,2,912
2979,2979,20395,92850,104,3,28,1,2,499
2980,2980,22500,76535,71,1,23,0,2,340
2981,2981,4335,86096,108,30,1,0,1,518
2982,2982,5450,76389,68,5,86,0,7,262
2983,2983,7472,44385,97,6,31,0,7,465
2984,2984,4860,25854,68,24,37,0,9,396
2985,2985,5239,27978,69,3,21,1,7,447
2986,2986,7292,77652,98,3,70,0,8,470
2987,2987,5928,40531,74,17,32,0,9,30
2988,2988,6277,21024,82,32,8,1,9,450
2989,2989,31516,58416,125,23,4,0,2,626
2990,2990,5207,21952,66,20,31,0,6,316
2991,2991,11960,52436,76,3,38,0,2,109
2992,2992,7955,27991,69,11,5,0,2,331
2993,2993,8485,32607,111,27,79,1,8,532
2994,2994,8109,32314,68,17,77,0,2,326
2995,2995,14230,78046,119,22,91,2,2,759
2996,2996,2249,80272,62,6,2,0,1,297
2997,2997,22986,84831,192,13,37,0,2,1336
2998,2998,12357,98288,182,4,34,0,5,1953
2999,2999,5789,77221,71,2,49,0,7,259
3000,3000,35013,37047,133,4,85,2,2,532
3001,3001,6988,22436,89,24,21,0,3,427
3002,3002,7228,25926,61,28,68,0,2,292
3003,3003,4669,76157,116,15,80,0,1,556
3004,3004,2433,45405,72,28,29,0,1,345
3005,3005,17441,80969,217,1,80,0,3,1041
3006,3006,2030,51047,64,0,8,1,1,731
3007,3007,6732,50956,62,10,31,0,2,446
3008,3008,5158,25963,66,11,35,0,9,298
3009,3009,6371,23797,81,10,57,0,3,388
3010,3010,3538,80523,67,12,67,5,7,321
3011,3011,5764,40238,73,17,88,1,9,350
3012,3012,9343,75909,117,23,77,0,3,561
3013,3013,2248,24910,63,9,63,0,1,347
3014,3014,4250,11324,61,17,1,1,7,292
3015,3015,4966,95129,73,9,83,0,6,525
3016,3016,4984,86305,62,1,99,0,5,80
3017,3017,8622,97361,73,6,85,0,2,350
3018,3018,20477,58317,73,0,56,0,2,350
3019,3019,2545,29250,64,27,30,0,1,308
3020,3020,4772,20993,133,35,90,0,1,638
3021,3021,4379,47747,111,31,76,0,1,165
3022,3022,2592,72421,65,8,23,0,1,312
3023,3023,9012,67840,112,34,56,0,5,83
3024,3024,6411,13088,82,29,77,0,3,393
3025,3025,9007,41539,116,11,35,0,3,556
3026,3026,7304,41025,92,22,92,0,6,20
3027,3027,9468,61708,88,6,47,0,2,633
3028,3028,17793,56598,118,26,43,0,2,1118
3029,3029,11638,25370,102,10,77,0,2,489
3030,3030,2536,34653,64,18,72,0,1,307
3031,3031,5294,61687,67,13,17,0,3,120
3032,3032,5847,23496,77,17,88,0,8,13
3033,3033,7689,46219,73,3,73,0,2,617
3034,3034,10700,75313,89,27,64,1,2,527
3035,3035,5067,89703,126,6,54,0,1,601
3036,3036,14024,81872,115,10,55,0,2,256
3037,3037,2287,69024,61,27,32,5,1,238
3038,3038,13024,26312,110,26,19,0,2,565
3039,3039,7228,53214,91,21,76,0,3,436
3040,3040,34090,51840,94,10,75,0,2,33
3041,3041,7618,41900,63,0,34,0,2,170
3042,3042,4811,47366,68,34,37,0,6,619
3043,3043,2639,69819,66,24,20,0,1,21
3044,3044,4344,48054,109,2,64,0,1,523
3045,3045,2471,65176,62,24,32,0,1,297
3046,3046,6798,32517,94,11,53,3,3,451
3047,3047,8658,62464,109,23,45,0,4,400
3048,3048,2754,79507,70,11,17,0,1,442
3049,3049,4115,52405,103,2,27,0,1,494
3050,3050,4491,25533,63,16,5,0,5,302
3051,3051,6575,10517,92,14,65,0,3,441
3052,3052,10506,37934,137,2,58,1,8,385
3053,3053,2861,90083,71,23,47,0,1,181
3054,3054,8622,97361,73,6,85,0,2,350
3055,3055,9095,37937,116,11,42,0,5,556
3056,3056,5498,22520,73,17,64,0,3,350
3057,3057,4742,63891,119,13,13,0,1,7
3058,3058,4377,24702,64,1,25,0,8,460
3059,3059,14024,81872,115,10,55,0,2,256
3060,3060,5006,91380,71,16,4,0,5,358
3061,3061,20496,93219,64,27,72,0,2,307
3062,3062,25805,86901,72,24,73,0,2,313
3063,3063,3359,97576,83,1,49,1,1,544
3064,3064,8346,40105,104,21,26,0,3,878
3065,3065,34931,35005,295,14,46,0,2,1416
3066,3066,3723,31974,92,25,77,0,1,388
3067,3067,2602,28995,67,28,42,0,1,321
3068,3068,9787,10475,88,13,81,1,2,422
3069,3069,12128,20495,61,7,36,0,2,292
3070,3070,2594,13697,73,8,34,0,1,350
3071,3071,8068,51584,69,11,98,2,2,368
3072,3072,4386,10621,67,28,22,0,5,321
3073,3073,3733,21542,97,13,21,0,1,465
3074,3074,31706,50719,131,33,79,0,2,870
3075,3075,7107,26895,61,2,15,0,2,541
3076,3076,41745,45431,116,23,81,0,2,556
3077,3077,9011,88708,112,6,71,0,9,499
3078,3078,4665,35479,62,26,62,0,3,297
3079,3079,10856,37233,136,29,91,0,5,242
3080,3080,2534,94003,64,14,39,0,1,307
3081,3081,9403,56410,117,13,73,0,3,523
3082,3082,2724,85763,77,15,31,0,1,404
3083,3083,7229,60345,93,22,10,0,5,36
3084,3084,3187,82668,85,19,29,0,1,595
3085,3085,8681,65700,86,6,57,2,2,541
3086,3086,4481,73207,69,1,25,0,4,232
3087,3087,2808,55005,70,31,39,1,1,336
3088,3088,4307,73345,107,26,62,0,1,513
3089,3089,5424,67414,68,7,37,0,8,148
3090,3090,4466,28663,61,15,8,4,7,292
3091,3091,16313,90554,69,21,86,0,2,331
3092,3092,7998,26487,112,0,82,0,3,602
3093,3093,19190,39034,68,10,55,0,2,466
3094,3094,4202,74057,105,12,75,1,1,632
3095,3095,11830,92931,146,6,38,0,7,503
3096,3096,14435,60880,119,25,89,0,2,109
3097,3097,15771,21921,206,14,44,0,3,1254
3098,3098,7579,33906,64,25,49,0,2,401
3099,3099,4351,74163,108,3,63,0,1,518
3100,3100,5562,59649,69,33,71,1,8,167
3101,3101,4349,90893,110,33,0,0,1,700
3102,3102,5580,31972,70,4,89,0,3,416
3103,3103,7507,60920,64,10,61,0,2,231
3104,3104,7452,20891,106,5,32,0,4,763
3105,3105,12515,25923,63,35,15,0,2,577
3106,3106,2656,62777,67,34,32,0,1,101
3107,3107,7099,16121,65,5,85,2,2,312
3108,3108,7507,60920,64,10,61,0,2,231
3109,3109,5700,26811,72,22,82,0,3,465
3110,3110,12807,86070,69,32,21,0,2,450
3111,3111,39400,53150,181,22,96,0,2,868
3112,3112,2537,83383,69,9,89,0,1,331
3113,3113,2242,28694,63,31,99,1,1,453
3114,3114,8110,76879,101,20,44,0,5,487
3115,3115,6656,97686,69,23,32,1,2,496
3116,3116,7644,26526,99,0,86,0,3,523
3117,3117,9277,71416,116,10,0,0,3,556
3118,3118,9427,27824,118,32,9,0,8,566
3119,3119,24178,43704,201,29,67,0,2,1064
3120,3120,2372,25550,61,28,13,0,1,439
3121,3121,2777,59124,70,18,31,2,1,173
3122,3122,5498,22520,73,17,64,0,3,350
3123,3123,5511,79027,70,13,37,0,5,336
3124,3124,4969,62365,62,0,99,0,8,297
3125,3125,2453,83772,62,13,76,0,1,42
3126,3126,4916,66982,121,12,13,0,1,871
3127,3127,20239,36116,171,27,33,2,2,158
3128,3128,7215,52866,103,25,80,0,9,741
3129,3129,36057,90330,137,0,86,3,2,192
3130,3130,10714,55994,92,19,75,2,2,441
3131,3131,8002,77163,107,3,65,0,3,513
3132,3132,2447,84658,62,21,93,0,1,44
3133,3133,2411,54483,61,6,57,0,1,292
3134,3134,5720,41770,72,0,60,0,9,476
3135,3135,4980,21135,130,14,59,0,1,678
3136,3136,4016,50017,111,4,85,0,1,799
3137,3137,6243,57734,78,2,64,0,3,374
3138,3138,4524,93234,65,30,59,2,3,490
3139,3139,8281,19189,108,21,9,0,3,518
3140,3140,2435,25703,62,4,64,0,1,297
3141,3141,4253,13693,62,13,8,0,5,446
3142,3142,2885,92722,72,34,45,1,1,28
3143,3143,3708,23393,95,26,37,0,1,456
3144,3144,5705,92127,74,2,34,0,9,432
3145,3145,28486,91871,102,1,3,1,2,346
3146,3146,8966,41829,76,11,41,0,2,416
3147,3147,5394,27568,68,0,62,0,3,278
3148,3148,2515,25558,63,31,11,0,1,453
3149,3149,4929,67910,70,25,21,0,6,837
3150,3150,2274,47848,65,21,40,0,1,468
3151,3151,1918,59916,61,11,54,0,1,439
3152,3152,2639,88731,66,10,72,0,1,148
3153,3153,4869,55593,61,13,52,0,3,9
3154,3154,25640,24695,168,5,83,0,2,806
3155,3155,2859,51790,71,12,43,0,1,340
3156,3156,4878,29950,61,0,76,0,4,292
3157,3157,2617,98338,65,13,33,0,1,35
3158,3158,20946,69738,74,2,26,1,2,492
3159,3159,4462,10586,73,35,52,3,5,350
3160,3160,3964,23474,102,5,21,0,1,489
3161,3161,4921,60625,70,28,29,0,8,336
3162,3162,4916,23509,67,17,21,0,4,321
3163,3163,28799,33635,240,1,23,0,2,1152
3164,3164,11365,84910,95,4,69,0,2,383
3165,3165,5070,51571,69,8,24,0,6,331
3166,3166,4896,23432,139,5,29,0,1,1000
3167,3167,5626,59782,70,29,51,0,9,336
3168,3168,2614,65186,65,12,27,1,1,5
3169,3169,2540,70125,64,21,77,0,1,92
3170,3170,8595,28441,73,10,98,0,2,686
3171,3171,4858,32860,67,0,79,0,3,482
3172,3172,8558,13908,116,12,74,2,8,804
3173,3173,2647,37876,69,13,15,0,1,300
3174,3174,8247,49009,105,17,28,0,7,504
3175,3175,4443,46384,113,33,93,0,1,251
3176,3176,9029,97186,138,23,93,0,3,1376
3177,3177,2516,88435,62,16,61,0,1,136
3178,3178,3086,19464,84,10,94,1,1,871
3179,3179,5927,33561,152,6,30,0,1,235
3180,3180,61134,77384,198,2,75,0,2,2275
3181,3181,4528,90034,112,5,86,0,1,537
3182,3182,7998,26487,112,19,82,0,3,602
3183,3183,7227,40153,61,1,99,0,2,340
3184,3184,2509,49839,71,20,48,0,1,511
3185,3185,6769,90813,97,31,43,0,7,698
3186,3186,9015,56478,62,26,34,0,2,42
3187,3187,5405,67241,68,22,6,1,9,5
3188,3188,2449,50116,69,20,44,0,1,496
3189,3189,4542,29875,119,9,36,1,1,571
3190,3190,5047,81741,64,10,94,0,8,186
3191,3191,6575,84146,82,0,79,0,7,464
3192,3192,7276,99864,108,11,84,2,3,777
3193,3193,6743,80596,199,6,37,0,1,955
3194,3194,4777,76342,62,15,80,0,3,297
3195,3195,5046,29957,65,19,72,0,7,312
3196,3196,2944,73601,73,10,42,0,1,339
3197,3197,2227,27972,61,7,38,0,1,292
3198,3198,9075,37722,116,8,23,0,8,158
3199,3199,5907,85727,81,8,47,0,8,390
3200,3200,9028,76514,112,19,0,0,3,573
3201,3201,8044,71391,67,29,39,0,2,284
3202,3202,4268,43209,110,12,16,0,1,528
3203,3203,2710,93743,73,14,66,0,1,350
3204,3204,7582,64801,64,23,19,0,2,268
3205,3205,5376,30039,70,6,52,0,9,498
3206,3206,8441,50801,72,25,21,3,2,43
3207,3207,5744,68987,71,11,40,0,6,204
3208,3208,12275,52135,156,3,86,0,9,430
3209,3209,12285,73806,183,29,65,2,7,878
3210,3210,3126,34510,81,0,54,0,1,388
3211,3211,6366,44368,80,5,72,0,3,384
3212,3212,10232,22821,131,26,99,0,3,740
3213,3213,4603,66161,118,19,86,0,1,457
3214,3214,7492,31723,62,23,53,0,2,242
3215,3215,9206,24589,82,33,39,0,2,511
3216,3216,4429,20868,112,14,11,0,1,537
3217,3217,5610,77493,70,2,35,0,3,307
3218,3218,12128,29431,103,29,35,0,2,237
3219,3219,2361,18064,63,10,45,2,1,182
3220,3220,3985,77739,98,31,61,0,1,428
3221,3221,24127,14072,71,13,3,0,2,511
3222,3222,6990,21162,68,24,2,0,2,326
3223,3223,6919,15762,69,5,85,1,2,40
3224,3224,4990,34138,71,3,84,0,6,849
3225,3225,12298,17101,113,1,88,0,2,542
3226,3226,5747,23504,73,2,66,0,8,350
3227,3227,8886,87094,113,20,17,1,5,64
3228,3228,7752,41275,96,29,16,0,3,41
3229,3229,4739,35039,61,7,87,0,8,254
3230,3230,4770,12964,65,2,37,0,4,362
3231,3231,17712,44588,84,17,5,0,2,633
3232,3232,2306,59319,67,19,70,0,1,482
3233,3233,10972,24164,137,2,40,0,5,657
3234,3234,3199,64785,87,3,43,0,1,132
3235,3235,2750,93102,68,24,2,0,1,578
3236,3236,3096,21604,79,14,28,0,1,379
3237,3237,5049,61080,66,7,41,2,9,294
3238,3238,2647,37876,69,13,15,0,1,300
3239,3239,2514,43860,65,15,58,0,1,156
3240,3240,11606,45893,97,3,75,0,2,465
3241,3241,4768,51144,61,28,32,1,9,223
3242,3242,7399,73987,101,28,34,0,6,337
3243,3243,9463,69654,118,10,50,0,7,629
3244,3244,15251,63287,127,5,84,0,2,617
3245,3245,7780,87128,97,26,45,0,3,495
3246,3246,10193,21119,128,1,79,0,4,614
3247,3247,11638,25370,102,10,77,0,2,489
3248,3248,5885,26295,67,9,20,3,2,482
3249,3249,5827,30228,73,28,44,0,5,163
3250,3250,22800,68771,96,10,70,0,2,276
3251,3251,5970,25125,81,12,91,1,3,583
3252,3252,9661,78307,135,1,98,0,9,648
3253,3253,6751,42433,85,28,47,0,5,410
3254,3254,7326,62338,92,9,61,0,4,4
3255,3255,6767,39650,86,18,8,0,6,922
3256,3256,2491,36631,62,30,77,0,1,67
3257,3257,16301,19614,85,21,32,0,2,574
3258,3258,8098,15737,123,22,25,0,6,885
3259,3259,2516,48829,64,23,70,1,1,300
3260,3260,5605,21171,72,2,40,0,3,345
3261,3261,3690,59016,92,3,65,0,1,441
3262,3262,2787,62506,69,3,90,0,1,331
3263,3263,4920,84785,143,13,28,0,1,1029
3264,3264,3031,27435,76,9,6,0,1,455
3265,3265,5555,74015,72,12,61,0,6,471
3266,3266,3722,18724,109,25,61,2,1,523
3267,3267,8591,38984,73,27,38,0,2,350
3268,3268,3919,66676,97,0,40,0,1,558
3269,3269,2659,75816,87,4,4,3,1,420
3270,3270,5123,22338,67,9,37,1,9,307
3271,3271,16681,55907,104,23,64,0,2,499
3272,3272,7842,51001,99,13,49,1,3,291
3273,3273,4109,60536,62,0,23,0,8,446
3274,3274,3540,62863,88,18,52,0,1,94
3275,3275,3427,58840,86,25,44,0,1,73
3276,3276,8257,23815,73,4,47,0,2,424
3277,3277,4439,88613,111,26,59,0,1,359
3278,3278,44856,61675,123,35,54,0,2,482
3279,3279,2760,34717,70,7,33,2,1,336
3280,3280,2599,33947,66,10,48,1,1,192
3281,3281,9517,83954,87,10,76,1,2,417
3282,3282,8032,27658,68,4,75,0,2,160
3283,3283,3963,88701,99,7,4,0,1,171
3284,3284,11513,21754,64,26,72,0,2,307
3285,3285,2554,51479,70,19,27,0,1,336
3286,3286,7792,36776,65,21,21,0,2,240
3287,3287,2349,95937,70,21,5,0,1,716
3288,3288,4070,37435,105,3,22,0,1,314
3289,3289,4770,12964,65,2,37,0,4,362
3290,3290,5408,20472,139,34,61,0,1,667
3291,3291,7443,89285,93,17,11,0,4,243
3292,3292,5070,23840,64,32,66,0,7,307
3293,3293,2467,83330,67,0,14,0,1,222
3294,3294,8295,85478,103,29,15,0,6,224
3295,3295,3136,69376,89,15,83,0,1,640
3296,3296,6687,23772,83,19,25,0,4,100
3297,3297,2555,18241,65,17,44,0,1,151
3298,3298,4038,94035,110,17,59,0,1,528
3299,3299,4834,38713,66,31,69,4,6,316
3300,3300,2612,19003,71,29,21,0,1,34
3301,3301,6117,45990,87,16,83,0,8,1032
3302,3302,12263,79363,174,13,30,0,8,1724
3303,3303,4004,23305,107,21,65,0,1,513
3304,3304,3382,77956,91,13,77,0,1,436
3305,3305,2789,15514,74,20,24,0,1,355
3306,3306,5017,79814,62,18,50,0,3,31
3307,3307,2874,44084,72,19,87,0,1,243
3308,3308,3123,99028,101,1,83,4,1,960
3309,3309,4506,41649,66,0,10,0,9,316
3310,3310,5345,55571,135,4,46,0,1,904
3311,3311,3353,63398,83,29,46,0,1,292
3312,3312,12300,74586,103,14,19,0,2,494
3313,3313,2554,60726,72,32,14,0,1,405
3314,3314,5015,48567,130,12,15,0,1,624
3315,3315,3142,27251,86,17,35,0,1,412
3316,3316,10179,14290,271,20,40,0,1,1300
3317,3317,7408,76771,95,34,82,1,7,91
3318,3318,2665,14315,71,33,16,0,1,511
3319,3319,9061,42743,117,5,86,1,6,101
3320,3320,4571,91485,114,2,16,0,1,392
3321,3321,2972,91121,84,31,28,0,1,604
3322,3322,10552,77627,88,14,38,0,2,205
3323,3323,2661,29195,68,2,46,0,1,448
3324,3324,5824,73976,73,27,84,0,3,338
3325,3325,2506,92056,62,21,1,0,1,89
3326,3326,13178,80237,108,4,71,0,2,776
3327,3327,8509,78956,82,15,20,0,2,590
3328,3328,4747,42165,123,22,66,0,1,799
3329,3329,8355,23666,104,7,76,0,9,499
3330,3330,2862,76356,71,4,61,2,1,340
3331,3331,2546,88646,68,13,11,0,1,296
3332,3332,15956,61148,132,28,25,0,2,98
3333,3333,4179,60010,103,4,86,0,1,494
3334,3334,6102,42932,84,0,76,0,4,856
3335,3335,7305,83221,91,21,63,0,3,14
3336,3336,5357,12361,73,14,74,0,8,350
3337,3337,18453,72215,66,22,23,0,2,247
3338,3338,9549,55986,119,3,60,0,9,388
3339,3339,8478,13870,109,1,78,0,5,550
3340,3340,4425,80892,110,15,76,0,1,528
3341,3341,4804,23604,64,4,86,0,8,460
3342,3342,5525,73435,69,9,25,0,4,331
3343,3343,5192,23059,66,22,55,0,3,372
3344,3344,2615,57023,67,11,59,0,1,250
3345,3345,5706,83073,71,15,46,0,3,10
3346,3346,12157,57449,103,6,28,0,2,494
3347,3347,2347,83859,69,14,10,1,1,757
3348,3348,10722,54311,90,20,41,0,2,385
3349,3349,2734,30916,70,6,50,0,1,21
3350,3350,5264,24031,66,32,37,0,3,316
3351,3351,9983,85530,93,19,79,0,2,669
3352,3352,16350,65001,165,12,82,1,2,1452
3353,3353,15550,17449,71,16,55,0,2,268
3354,3354,3691,37202,93,30,86,0,1,322
3355,3355,19480,50809,83,29,58,0,2,290
3356,3356,8061,57293,102,19,87,0,7,347
3357,3357,2871,94178,72,26,25,1,1,226
3358,3358,5815,92258,80,17,96,0,5,384
3359,3359,7255,39786,91,13,91,0,9,365
3360,3360,6273,18577,86,21,76,0,6,412
3361,3361,9075,37722,116,8,23,0,8,158
3362,3362,3013,21353,80,12,21,0,1,576
3363,3363,2734,54010,69,5,89,0,1,331
3364,3364,2730,24967,69,6,38,0,1,331
3365,3365,4053,44661,101,2,1,0,1,436
3366,3366,5247,19401,77,0,84,0,3,554
3367,3367,6481,30689,81,23,51,0,5,467
3368,3368,4666,60466,117,14,3,0,1,784
3369,3369,16793,40214,238,29,90,1,4,1142
3370,3370,5403,72633,67,28,91,0,8,155
3371,3371,4582,49558,115,1,73,0,1,552
3372,3372,2771,50071,71,3,32,0,1,18
3373,3373,5316,45856,67,15,57,0,3,91
3374,3374,2769,39646,70,9,35,0,1,279
3375,3375,5597,37995,139,16,50,0,1,667
3376,3376,13897,24378,188,16,34,2,5,902
3377,3377,5015,48567,130,12,15,0,1,624
3378,3378,14024,81872,115,10,55,0,2,256
3379,3379,9095,26569,256,30,32,0,1,1943
3380,3380,5389,66429,136,35,93,0,1,57
3381,3381,8113,41701,68,16,74,0,2,64
3382,3382,45708,31264,198,9,54,1,2,825
3383,3383,2541,63705,71,12,37,0,1,511
3384,3384,7034,23158,63,31,46,3,2,302
3385,3385,6941,43921,96,21,18,0,3,460
3386,3386,4719,89642,121,11,20,4,1,86
3387,3387,33473,33190,106,18,95,0,2,508
3388,3388,14181,84393,72,15,91,2,2,345
3389,3389,5107,35625,65,22,56,0,3,288
3390,3390,12045,55805,99,20,30,3,2,425
3391,3391,8534,47325,107,0,92,0,6,64
3392,3392,32777,61917,115,3,22,0,2,552
3393,3393,4960,18174,66,8,16,0,9,395
3394,3394,5233,63259,65,25,14,0,7,316
3395,3395,41787,46587,119,34,74,2,2,571
3396,3396,4159,84008,62,1,64,0,3,446
3397,3397,8257,23815,73,4,47,0,2,424
3398,3398,4858,26480,63,13,17,0,3,378
3399,3399,25464,13663,97,1,66,0,2,465
3400,3400,2759,92296,69,4,65,0,1,331
3401,3401,41787,46587,119,34,74,2,2,571
3402,3402,4673,53219,117,24,36,0,1,561
3403,3403,6656,39834,83,26,65,0,3,398
3404,3404,5071,62258,65,14,17,0,5,117
3405,3405,3221,77882,79,17,36,0,1,379
3406,3406,3343,40990,92,11,77,0,1,529
3407,3407,2506,92056,62,21,1,0,1,89
3408,3408,26180,68189,82,14,17,1,2,343
3409,3409,8051,57664,100,21,48,0,7,344
